Name,Birth Date,Phone Number,Citizen,Country,Zip Code,Year,Time,Longitude,Latitude,Father_Name,Birth Date,Phone Number,Citizen,Country,Zip Code,Year,Time,Longitude,Latitude,Mother_Name,Birth Date,Phone Number,Citizen,Country
Patrick,1993-12-06,(0116)4960420,True,Brunei Darussalam,69204,2006,14:51:44,-120.665733,47.5505845,Samuel,1993-12-06,(0116)4960420,True,Brunei Darussalam,69204,2006,14:51:44,-120.665733,47.5505845,Amanda,1993-12-06,(0116)4960420,True,Brunei Darussalam
Matthew,2013-01-05,(0191) 496 0334,False,Burkina Faso,95128,1986,23:58:58,130.568538,-22.923815,Anthony,2013-01-05,(0191) 496 0334,False,Burkina Faso,95128,1986,23:58:58,130.568538,-22.923815,Angela,2013-01-05,(0191) 496 0334,False,Burkina Faso
James,2020-05-03,+44(0)116 496 0717,False,Seychelles,49238,1973,06:13:14,-79.919183,53.0660705,William,2020-05-03,+44(0)116 496 0717,False,Seychelles,49238,1973,06:13:14,-79.919183,53.0660705,Dawn,2020-05-03,+44(0)116 496 0717,False,Seychelles
Karen,1984-01-03,+441632960683,True,Hong Kong,34930,1973,13:15:18,-67.067536,34.5993025,Lawrence,1984-01-03,+441632960683,True,Hong Kong,34930,1973,13:15:18,-67.067536,34.5993025,David,1984-01-03,+441632960683,True,Hong Kong
Martin,1970-08-17,(020)74960574,True,Puerto Rico,94540,2014,15:28:10,-83.181923,-57.809611,Michael,1970-08-17,(020)74960574,True,Puerto Rico,94540,2014,15:28:10,-83.181923,-57.809611,Susan,1970-08-17,(020)74960574,True,Puerto Rico
John,1982-12-06,(0131)4960108,False,Korea,11499,1970,14:18:15,-55.031388,56.2204515,Eric,1982-12-06,(0131)4960108,False,Korea,11499,1970,14:18:15,-55.031388,56.2204515,Jamie,1982-12-06,(0131)4960108,False,Korea
Yvonne,1994-07-20,+44(0)191 496 0650,False,Saint Kitts and Nevis,06786,1984,05:43:40,32.550990,-73.176285,Joseph,1994-07-20,+44(0)191 496 0650,False,Saint Kitts and Nevis,06786,1984,05:43:40,32.550990,-73.176285,Erica,1994-07-20,+44(0)191 496 0650,False,Saint Kitts and Nevis
Christopher,1986-10-03,01614960761,False,Svalbard & Jan Mayen Islands,02528,2006,14:18:52,88.224395,-83.857046,James,1986-10-03,01614960761,False,Svalbard & Jan Mayen Islands,02528,2006,14:18:52,88.224395,-83.857046,Louis,1986-10-03,01614960761,False,Svalbard & Jan Mayen Islands
Michael,1982-07-16,+441632 960 515,False,San Marino,36271,2010,04:06:09,157.918334,33.800775,Jennifer,1982-07-16,+441632 960 515,False,San Marino,36271,2010,04:06:09,157.918334,33.800775,Leslie,1982-07-16,+441632 960 515,False,San Marino
Brandon,1983-09-22,(0808) 157 0299,False,Cayman Islands,75491,1980,14:06:11,87.517537,48.7611345,Roger,1983-09-22,(0808) 157 0299,False,Cayman Islands,75491,1980,14:06:11,87.517537,48.7611345,Justin,1983-09-22,(0808) 157 0299,False,Cayman Islands
Sandra,1985-08-20,(020) 74960560,False,Sri Lanka,20417,1974,17:11:54,-174.806419,44.349009,John,1985-08-20,(020) 74960560,False,Sri Lanka,20417,1974,17:11:54,-174.806419,44.349009,Rachel,1985-08-20,(020) 74960560,False,Sri Lanka
James,2015-11-12,01214960501,True,Eritrea,04146,2006,05:33:23,163.175828,-49.488968,Kevin,2015-11-12,01214960501,True,Eritrea,04146,2006,05:33:23,163.175828,-49.488968,Victor,2015-11-12,01214960501,True,Eritrea
Jennifer,1995-08-30,(0131) 496 0490,False,Oman,64314,2000,15:30:24,-123.271321,79.1507425,Anna,1995-08-30,(0131) 496 0490,False,Oman,64314,2000,15:30:24,-123.271321,79.1507425,Dylan,1995-08-30,(0131) 496 0490,False,Oman
Joseph,2013-10-11,0118 4960264,True,San Marino,28702,1995,19:14:07,-131.635460,79.107298,Zachary,2013-10-11,0118 4960264,True,San Marino,28702,1995,19:14:07,-131.635460,79.107298,Rebecca,2013-10-11,0118 4960264,True,San Marino
Kim,1976-06-13,+441144960430,False,United Arab Emirates,27440,2019,02:13:27,143.566008,-18.183736,Ashley,1976-06-13,+441144960430,False,United Arab Emirates,27440,2019,02:13:27,143.566008,-18.183736,Diane,1976-06-13,+441144960430,False,United Arab Emirates
Shannon,2003-02-19,0116 4960341,False,Cook Islands,42450,2006,21:41:05,-69.042052,84.277184,Lisa,2003-02-19,0116 4960341,False,Cook Islands,42450,2006,21:41:05,-69.042052,84.277184,Joel,2003-02-19,0116 4960341,False,Cook Islands
Christie,2011-08-02,+44(0)191 496 0159,True,Morocco,06467,1975,05:44:32,138.940024,-67.907709,Anna,2011-08-02,+44(0)191 496 0159,True,Morocco,06467,1975,05:44:32,138.940024,-67.907709,Bailey,2011-08-02,+44(0)191 496 0159,True,Morocco
William,1975-09-12,+441144960626,False,Georgia,45646,1971,03:32:04,113.064079,-71.889705,Derek,1975-09-12,+441144960626,False,Georgia,45646,1971,03:32:04,113.064079,-71.889705,Gregory,1975-09-12,+441144960626,False,Georgia
Elizabeth,2005-07-28,(029) 2018322,False,Antarctica (the territory South of 60 deg S),10336,2003,05:58:53,-117.299611,68.591961,Benjamin,2005-07-28,(029) 2018322,False,Antarctica (the territory South of 60 deg S),10336,2003,05:58:53,-117.299611,68.591961,Jeremy,2005-07-28,(029) 2018322,False,Antarctica (the territory South of 60 deg S)
Jennifer,2010-02-04,0141 4960192,False,Kyrgyz Republic,41143,1994,04:31:04,-119.947113,17.4352785,Dana,2010-02-04,0141 4960192,False,Kyrgyz Republic,41143,1994,04:31:04,-119.947113,17.4352785,Allison,2010-02-04,0141 4960192,False,Kyrgyz Republic
Janet,1974-06-10,0141 496 0087,True,Benin,51767,1976,01:45:17,-82.114053,-14.2834785,Jennifer,1974-06-10,0141 496 0087,True,Benin,51767,1976,01:45:17,-82.114053,-14.2834785,Michelle,1974-06-10,0141 496 0087,True,Benin
Joshua,1973-07-28,+44(0)113 496 0325,False,Anguilla,20675,1999,11:39:42,28.881691,36.1205925,Michelle,1973-07-28,+44(0)113 496 0325,False,Anguilla,20675,1999,11:39:42,28.881691,36.1205925,Regina,1973-07-28,+44(0)113 496 0325,False,Anguilla
Sara,2008-07-25,+449098790047,True,Algeria,50697,2003,00:54:32,-120.157593,62.596508,John,2008-07-25,+449098790047,True,Algeria,50697,2003,00:54:32,-120.157593,62.596508,Grant,2008-07-25,+449098790047,True,Algeria
Eric,1972-10-02,(020) 74960469,False,Belgium,98368,1989,15:27:36,154.194253,48.8423875,Annette,1972-10-02,(020) 74960469,False,Belgium,98368,1989,15:27:36,154.194253,48.8423875,Ian,1972-10-02,(020) 74960469,False,Belgium
Joe,2018-05-02,0118 4960310,True,United Arab Emirates,96886,1998,06:31:00,110.426671,-49.230149,Joshua,2018-05-02,0118 4960310,True,United Arab Emirates,96886,1998,06:31:00,110.426671,-49.230149,Brandon,2018-05-02,0118 4960310,True,United Arab Emirates
Edwin,1989-10-18,+44151 496 0700,False,Latvia,22707,1972,07:17:12,-101.110328,69.1305965,Carolyn,1989-10-18,+44151 496 0700,False,Latvia,22707,1972,07:17:12,-101.110328,69.1305965,Alexander,1989-10-18,+44151 496 0700,False,Latvia
John,1991-11-04,+44(0)121 4960327,False,Martinique,53919,2018,03:34:09,-62.309414,77.830502,Cameron,1991-11-04,+44(0)121 4960327,False,Martinique,53919,2018,03:34:09,-62.309414,77.830502,Shelly,1991-11-04,+44(0)121 4960327,False,Martinique
Victoria,1979-05-08,(0115) 496 0013,True,Palestinian Territory,09440,2016,22:53:53,-38.345837,-49.0742765,Joseph,1979-05-08,(0115) 496 0013,True,Palestinian Territory,09440,2016,22:53:53,-38.345837,-49.0742765,Yesenia,1979-05-08,(0115) 496 0013,True,Palestinian Territory
Frank,2008-09-10,0161 496 0673,True,Ghana,16798,1989,00:47:36,97.146406,-64.5647595,Alan,2008-09-10,0161 496 0673,True,Ghana,16798,1989,00:47:36,97.146406,-64.5647595,Marvin,2008-09-10,0161 496 0673,True,Ghana
Samantha,2017-02-28,+44(0)20 74960866,True,Ecuador,75045,1994,13:42:03,-162.081031,47.383177,Heather,2017-02-28,+44(0)20 74960866,True,Ecuador,75045,1994,13:42:03,-162.081031,47.383177,Martin,2017-02-28,+44(0)20 74960866,True,Ecuador
Kristy,2000-03-02,0113 4960896,False,Kyrgyz Republic,12825,1989,21:06:24,-98.824701,-69.392461,William,2000-03-02,0113 4960896,False,Kyrgyz Republic,12825,1989,21:06:24,-98.824701,-69.392461,Jacqueline,2000-03-02,0113 4960896,False,Kyrgyz Republic
Paul,1974-03-19,(0131) 4960420,False,Mauritania,94408,1987,12:56:23,-17.350574,-36.3887945,Mark,1974-03-19,(0131) 4960420,False,Mauritania,94408,1987,12:56:23,-17.350574,-36.3887945,Sara,1974-03-19,(0131) 4960420,False,Mauritania
Kayla,1971-05-29,+44(0)141 496 0149,True,Denmark,02175,1998,11:58:48,-38.876551,77.802993,Cindy,1971-05-29,+44(0)141 496 0149,True,Denmark,02175,1998,11:58:48,-38.876551,77.802993,Michelle,1971-05-29,+44(0)141 496 0149,True,Denmark
Jennifer,1989-10-06,(0114)4960159,True,Mayotte,19714,2020,06:01:04,-145.414187,46.6027065,Andrea,1989-10-06,(0114)4960159,True,Mayotte,19714,2020,06:01:04,-145.414187,46.6027065,Juan,1989-10-06,(0114)4960159,True,Mayotte
Leslie,1999-02-18,+44(0)117 4960681,True,Bangladesh,83791,2020,03:48:06,157.019868,-18.7563405,Paul,1999-02-18,+44(0)117 4960681,True,Bangladesh,83791,2020,03:48:06,157.019868,-18.7563405,Mariah,1999-02-18,+44(0)117 4960681,True,Bangladesh
Elizabeth,1999-03-23,+44(0)1314960223,True,Mauritania,97229,2021,22:17:13,-115.219408,-85.4285485,Mitchell,1999-03-23,+44(0)1314960223,True,Mauritania,97229,2021,22:17:13,-115.219408,-85.4285485,Francisco,1999-03-23,+44(0)1314960223,True,Mauritania
Tina,1988-04-27,+441314960826,False,Singapore,28227,2008,04:34:14,-112.538196,37.402099,Adam,1988-04-27,+441314960826,False,Singapore,28227,2008,04:34:14,-112.538196,37.402099,Victor,1988-04-27,+441314960826,False,Singapore
David,2011-09-22,(0151) 496 0912,False,Chile,62778,1987,18:32:30,16.624228,84.1015235,Kristina,2011-09-22,(0151) 496 0912,False,Chile,62778,1987,18:32:30,16.624228,84.1015235,Lori,2011-09-22,(0151) 496 0912,False,Chile
Amanda,1993-05-31,(020)74960770,False,Samoa,97926,2007,21:34:43,16.560582,-45.382706,Sandra,1993-05-31,(020)74960770,False,Samoa,97926,2007,21:34:43,16.560582,-45.382706,Frank,1993-05-31,(020)74960770,False,Samoa
Brenda,1999-05-14,(0151)4960266,True,Luxembourg,36590,1970,19:01:58,-170.727034,19.758156,Alexandra,1999-05-14,(0151)4960266,True,Luxembourg,36590,1970,19:01:58,-170.727034,19.758156,Elizabeth,1999-05-14,(0151)4960266,True,Luxembourg
Andrew,2020-09-07,+441174960851,False,Kuwait,49025,2011,16:14:35,140.516664,-50.343047,Daniel,2020-09-07,+441174960851,False,Kuwait,49025,2011,16:14:35,140.516664,-50.343047,Derrick,2020-09-07,+441174960851,False,Kuwait
Martin,2010-12-16,+448081570646,False,Nigeria,36017,2008,14:54:29,-92.165553,-23.5817565,David,2010-12-16,+448081570646,False,Nigeria,36017,2008,14:54:29,-92.165553,-23.5817565,Jeremy,2010-12-16,+448081570646,False,Nigeria
Roberta,2003-06-13,(0117) 4960307,True,Bosnia and Herzegovina,80060,1980,15:53:30,82.024059,87.9256175,Selena,2003-06-13,(0117) 4960307,True,Bosnia and Herzegovina,80060,1980,15:53:30,82.024059,87.9256175,Joseph,2003-06-13,(0117) 4960307,True,Bosnia and Herzegovina
Bailey,2013-05-20,+44(0)1632960645,True,Madagascar,35517,2006,20:35:19,-125.281777,58.228604,Christopher,2013-05-20,+44(0)1632960645,True,Madagascar,35517,2006,20:35:19,-125.281777,58.228604,Stacy,2013-05-20,+44(0)1632960645,True,Madagascar
Austin,2008-04-06,(0909) 879 0956,False,Zimbabwe,27391,2019,14:14:10,-35.612278,6.259972,Jason,2008-04-06,(0909) 879 0956,False,Zimbabwe,27391,2019,14:14:10,-35.612278,6.259972,Debbie,2008-04-06,(0909) 879 0956,False,Zimbabwe
Ashley,1975-03-10,0115 496 0720,False,Cuba,24076,2014,04:54:06,28.513836,49.6073425,Amanda,1975-03-10,0115 496 0720,False,Cuba,24076,2014,04:54:06,28.513836,49.6073425,Diane,1975-03-10,0115 496 0720,False,Cuba
Joseph,1989-09-09,+44(0)191 496 0717,False,Norway,54838,1983,17:29:19,-178.200462,-64.774549,Jason,1989-09-09,+44(0)191 496 0717,False,Norway,54838,1983,17:29:19,-178.200462,-64.774549,Amy,1989-09-09,+44(0)191 496 0717,False,Norway
Phillip,2019-04-27,+44(0)1314960735,False,Guernsey,56996,2011,06:25:37,-55.599525,-30.0577385,Annette,2019-04-27,+44(0)1314960735,False,Guernsey,56996,2011,06:25:37,-55.599525,-30.0577385,Anthony,2019-04-27,+44(0)1314960735,False,Guernsey
Kimberly,1994-01-17,+44(0)306 9990557,True,Burkina Faso,32276,2001,13:19:47,-103.007676,60.2156375,Brandy,1994-01-17,+44(0)306 9990557,True,Burkina Faso,32276,2001,13:19:47,-103.007676,60.2156375,Richard,1994-01-17,+44(0)306 9990557,True,Burkina Faso
Erin,1975-04-24,01632960367,True,Ecuador,64570,1989,08:33:14,-63.269463,-63.913266,Michael,1975-04-24,01632960367,True,Ecuador,64570,1989,08:33:14,-63.269463,-63.913266,Evan,1975-04-24,01632960367,True,Ecuador
Darrell,2013-04-22,01632 960 755,True,Uganda,29882,1998,21:42:15,18.131172,-45.7977545,Mark,2013-04-22,01632 960 755,True,Uganda,29882,1998,21:42:15,18.131172,-45.7977545,Shaun,2013-04-22,01632 960 755,True,Uganda
Joseph,2015-07-19,0131 496 0095,False,Cameroon,73641,2008,03:23:02,101.609807,32.9818345,Alan,2015-07-19,0131 496 0095,False,Cameroon,73641,2008,03:23:02,101.609807,32.9818345,Bianca,2015-07-19,0131 496 0095,False,Cameroon
Steven,1984-12-22,0131 4960342,True,Burundi,64855,1977,05:06:17,-111.069558,-60.340667,Anthony,1984-12-22,0131 4960342,True,Burundi,64855,1977,05:06:17,-111.069558,-60.340667,Michelle,1984-12-22,0131 4960342,True,Burundi
Adam,1971-12-25,+443069990762,True,Falkland Islands (Malvinas),37262,2018,16:13:12,84.519225,35.4045745,Olivia,1971-12-25,+443069990762,True,Falkland Islands (Malvinas),37262,2018,16:13:12,84.519225,35.4045745,Scott,1971-12-25,+443069990762,True,Falkland Islands (Malvinas)
Patrick,1986-02-24,09098790947,True,Nigeria,17991,1983,10:56:16,120.518425,-12.0777125,Tiffany,1986-02-24,09098790947,True,Nigeria,17991,1983,10:56:16,120.518425,-12.0777125,Peter,1986-02-24,09098790947,True,Nigeria
Maria,1979-09-02,+44116 4960853,False,Austria,20709,1996,19:12:37,8.448334,-58.5578005,Mark,1979-09-02,+44116 4960853,False,Austria,20709,1996,19:12:37,8.448334,-58.5578005,Ariana,1979-09-02,+44116 4960853,False,Austria
Erica,2000-12-01,03069990794,True,Belarus,10386,1988,13:40:07,13.199624,-72.105659,Craig,2000-12-01,03069990794,True,Belarus,10386,1988,13:40:07,13.199624,-72.105659,Gregg,2000-12-01,03069990794,True,Belarus
Mason,2007-12-30,+44(0)306 999 0350,False,Burundi,62624,1991,12:25:00,113.584394,-23.1620955,Robin,2007-12-30,+44(0)306 999 0350,False,Burundi,62624,1991,12:25:00,113.584394,-23.1620955,Renee,2007-12-30,+44(0)306 999 0350,False,Burundi
Nicholas,2009-05-10,+44(0)9098790103,True,Maldives,43675,2019,11:24:06,-109.519828,-27.358156,Timothy,2009-05-10,+44(0)9098790103,True,Maldives,43675,2019,11:24:06,-109.519828,-27.358156,James,2009-05-10,+44(0)9098790103,True,Maldives
Kyle,1993-06-21,0113 496 0863,True,Cuba,68183,1986,22:15:48,3.153889,70.845248,Jenna,1993-06-21,0113 496 0863,True,Cuba,68183,1986,22:15:48,3.153889,70.845248,Gerald,1993-06-21,0113 496 0863,True,Cuba
Stephen,2015-04-29,09098790460,False,Iran,77081,1984,11:42:53,-146.619082,-13.935114,Richard,2015-04-29,09098790460,False,Iran,77081,1984,11:42:53,-146.619082,-13.935114,Johnny,2015-04-29,09098790460,False,Iran
Chelsea,1971-01-28,01632 960 967,True,Gabon,81993,2001,15:27:41,-33.328693,37.738575,Shannon,1971-01-28,01632 960 967,True,Gabon,81993,2001,15:27:41,-33.328693,37.738575,Ronald,1971-01-28,01632 960 967,True,Gabon
Yvonne,2015-03-11,09098790356,True,Guinea,61217,2009,19:32:03,-8.392082,-72.0939605,Margaret,2015-03-11,09098790356,True,Guinea,61217,2009,19:32:03,-8.392082,-72.0939605,James,2015-03-11,09098790356,True,Guinea
Ronald,1976-11-09,+44(0)131 496 0487,False,Northern Mariana Islands,35158,2009,02:07:42,-5.779037,89.2168905,Craig,1976-11-09,+44(0)131 496 0487,False,Northern Mariana Islands,35158,2009,02:07:42,-5.779037,89.2168905,Courtney,1976-11-09,+44(0)131 496 0487,False,Northern Mariana Islands
Anna,1986-05-29,(0131)4960961,False,Venezuela,14328,2008,22:06:36,-64.882640,1.984017,Karen,1986-05-29,(0131)4960961,False,Venezuela,14328,2008,22:06:36,-64.882640,1.984017,Sean,1986-05-29,(0131)4960961,False,Venezuela
Michael,2018-08-05,+44(0)161 4960230,True,Serbia,87691,1998,13:17:27,1.400807,74.989049,Amanda,2018-08-05,+44(0)161 4960230,True,Serbia,87691,1998,13:17:27,1.400807,74.989049,Lori,2018-08-05,+44(0)161 4960230,True,Serbia
Jocelyn,1984-10-01,+44113 4960947,True,New Caledonia,31356,1985,19:55:09,-115.032018,18.7555345,John,1984-10-01,+44113 4960947,True,New Caledonia,31356,1985,19:55:09,-115.032018,18.7555345,Elizabeth,1984-10-01,+44113 4960947,True,New Caledonia
Joseph,2011-06-25,0161 4960011,True,Belarus,80089,1990,21:30:00,-40.555338,-88.8545415,Kimberly,2011-06-25,0161 4960011,True,Belarus,80089,1990,21:30:00,-40.555338,-88.8545415,John,2011-06-25,0161 4960011,True,Belarus
James,1972-12-09,+44(0)191 496 0941,False,Turkmenistan,46448,1982,21:03:57,-58.717015,23.431906,Dylan,1972-12-09,+44(0)191 496 0941,False,Turkmenistan,46448,1982,21:03:57,-58.717015,23.431906,Victoria,1972-12-09,+44(0)191 496 0941,False,Turkmenistan
Mary,2004-09-11,+44(0)1632 960010,True,Taiwan,35885,1988,12:37:37,-57.788952,-68.825335,Steve,2004-09-11,+44(0)1632 960010,True,Taiwan,35885,1988,12:37:37,-57.788952,-68.825335,Dawn,2004-09-11,+44(0)1632 960010,True,Taiwan
Edward,2006-03-12,01154960761,False,Bolivia,71423,1971,07:31:13,-88.978120,-18.678182,David,2006-03-12,01154960761,False,Bolivia,71423,1971,07:31:13,-88.978120,-18.678182,Danielle,2006-03-12,01154960761,False,Bolivia
Carrie,2007-02-10,+44(0)115 496 0721,True,Lesotho,30483,1972,17:48:52,120.508746,-4.8153065,Craig,2007-02-10,+44(0)115 496 0721,True,Lesotho,30483,1972,17:48:52,120.508746,-4.8153065,Ruth,2007-02-10,+44(0)115 496 0721,True,Lesotho
Laura,2013-06-29,(0306) 9990143,True,Saudi Arabia,59300,2017,17:16:35,-8.520316,3.746895,Jennifer,2013-06-29,(0306) 9990143,True,Saudi Arabia,59300,2017,17:16:35,-8.520316,3.746895,Billy,2013-06-29,(0306) 9990143,True,Saudi Arabia
Shawn,1986-02-05,0114 4960193,False,Venezuela,38594,2014,07:11:10,-19.109647,72.9925265,Tommy,1986-02-05,0114 4960193,False,Venezuela,38594,2014,07:11:10,-19.109647,72.9925265,Katelyn,1986-02-05,0114 4960193,False,Venezuela
Cassandra,2017-08-27,+44(0)151 496 0074,False,Sao Tome and Principe,24918,1983,10:50:18,171.425060,54.307857,Kristin,2017-08-27,+44(0)151 496 0074,False,Sao Tome and Principe,24918,1983,10:50:18,171.425060,54.307857,Nicole,2017-08-27,+44(0)151 496 0074,False,Sao Tome and Principe
Lauren,2013-05-26,+44(0)1164960161,True,Honduras,40724,1984,12:12:53,-90.844136,39.0426865,Jessica,2013-05-26,+44(0)1164960161,True,Honduras,40724,1984,12:12:53,-90.844136,39.0426865,Ashley,2013-05-26,+44(0)1164960161,True,Honduras
Steve,1988-01-16,(028)9018107,True,Liechtenstein,44883,2013,04:57:57,114.705720,-14.6609645,Penny,1988-01-16,(028)9018107,True,Liechtenstein,44883,2013,04:57:57,114.705720,-14.6609645,Michael,1988-01-16,(028)9018107,True,Liechtenstein
Joann,1987-02-10,+44(0)116 4960564,True,Lebanon,52732,1990,21:19:49,7.887652,1.7484445,Christy,1987-02-10,+44(0)116 4960564,True,Lebanon,52732,1990,21:19:49,7.887652,1.7484445,Jeremy,1987-02-10,+44(0)116 4960564,True,Lebanon
Lindsey,1984-04-14,+44(0)115 4960718,True,United States Minor Outlying Islands,89277,1994,06:43:17,144.985244,61.0932525,Douglas,1984-04-14,+44(0)115 4960718,True,United States Minor Outlying Islands,89277,1994,06:43:17,144.985244,61.0932525,Sonia,1984-04-14,+44(0)115 4960718,True,United States Minor Outlying Islands
Jeanne,2011-11-22,(0113)4960612,False,Kuwait,36146,1987,00:51:20,-64.354580,-36.987170,Jeffrey,2011-11-22,(0113)4960612,False,Kuwait,36146,1987,00:51:20,-64.354580,-36.987170,Elizabeth,2011-11-22,(0113)4960612,False,Kuwait
Jose,2004-08-13,+44141 4960082,False,Uganda,76793,1988,09:12:45,-132.181977,-39.6920805,Alex,2004-08-13,+44141 4960082,False,Uganda,76793,1988,09:12:45,-132.181977,-39.6920805,Brian,2004-08-13,+44141 4960082,False,Uganda
Tammy,1996-09-14,+44116 496 0554,True,Venezuela,79978,1970,08:22:29,-15.707050,-85.373138,James,1996-09-14,+44116 496 0554,True,Venezuela,79978,1970,08:22:29,-15.707050,-85.373138,Scott,1996-09-14,+44116 496 0554,True,Venezuela
Leslie,1976-06-27,028 9018 0546,False,Macao,40237,2017,17:04:36,-83.634426,65.627286,Mark,1976-06-27,028 9018 0546,False,Macao,40237,2017,17:04:36,-83.634426,65.627286,Jonathan,1976-06-27,028 9018 0546,False,Macao
Benjamin,1971-11-10,(0118) 4960115,True,Nauru,98606,2009,08:13:25,89.135879,76.909476,Lisa,1971-11-10,(0118) 4960115,True,Nauru,98606,2009,08:13:25,89.135879,76.909476,Michael,1971-11-10,(0118) 4960115,True,Nauru
Michele,2006-12-28,+44(0)141 4960415,False,Azerbaijan,68453,1993,18:16:29,-131.460465,-8.0893885,Lisa,2006-12-28,+44(0)141 4960415,False,Azerbaijan,68453,1993,18:16:29,-131.460465,-8.0893885,Andrew,2006-12-28,+44(0)141 4960415,False,Azerbaijan
Christian,2005-11-19,+4429 2018140,False,Uganda,01558,1978,09:21:44,-85.666684,-46.7492775,Jeffery,2005-11-19,+4429 2018140,False,Uganda,01558,1978,09:21:44,-85.666684,-46.7492775,Rachel,2005-11-19,+4429 2018140,False,Uganda
Randall,2015-04-19,01164960625,False,Reunion,89371,1973,21:57:32,-89.613484,-21.7024645,Vincent,2015-04-19,01164960625,False,Reunion,89371,1973,21:57:32,-89.613484,-21.7024645,Jessica,2015-04-19,01164960625,False,Reunion
Courtney,1983-03-03,(0116) 4960212,False,Slovakia (Slovak Republic),82557,2013,16:23:28,-171.136875,-69.357106,Brianna,1983-03-03,(0116) 4960212,False,Slovakia (Slovak Republic),82557,2013,16:23:28,-171.136875,-69.357106,Nathan,1983-03-03,(0116) 4960212,False,Slovakia (Slovak Republic)
